Generation,Genome ID,Fitness
22,170,2.2000000000000006
22,171,2.2000000000000006
22,172,2.2000000000000006
22,173,2.2000000000000006
22,174,2.2000000000000006
22,175,2.2000000000000006
22,176,2.2000000000000006
22,177,2.2000000000000006
22,178,2.2000000000000006
22,179,2.2000000000000006
22,180,2.2000000000000006
22,181,2.2000000000000006
22,182,2.2000000000000006
23,103,2.3000000000000007
23,157,2.3000000000000007
23,165,2.3000000000000007
23,166,2.3000000000000007
23,167,2.3000000000000007
23,169,2.3000000000000007
23,170,2.3000000000000007
23,172,2.3000000000000007
23,173,2.3000000000000007
23,174,2.3000000000000007
23,176,2.3000000000000007
23,177,2.3000000000000007
23,178,2.3000000000000007
23,179,2.3000000000000007
23,181,2.3000000000000007
24,103,2.400000000000001
24,157,2.400000000000001
24,165,2.400000000000001
24,166,2.400000000000001
24,167,2.400000000000001
24,170,2.400000000000001
24,172,2.400000000000001
24,173,2.400000000000001
24,174,2.400000000000001
24,176,2.400000000000001
24,177,2.400000000000001
24,178,2.400000000000001
24,179,2.400000000000001
24,181,2.400000000000001
25,103,2.500000000000001
25,157,2.500000000000001
25,165,2.500000000000001
25,166,2.500000000000001
25,167,2.500000000000001
25,170,2.500000000000001
25,172,2.500000000000001
25,173,2.500000000000001
25,174,2.500000000000001
25,176,2.500000000000001
25,177,2.500000000000001
25,178,2.500000000000001
25,179,2.500000000000001
25,181,2.500000000000001
26,103,2.600000000000001
26,157,2.600000000000001
26,165,2.600000000000001
26,166,2.600000000000001
26,167,2.600000000000001
26,170,2.600000000000001
26,172,2.600000000000001
26,173,2.600000000000001
26,174,2.600000000000001
26,176,2.600000000000001
26,177,2.600000000000001
26,178,2.600000000000001
26,179,2.600000000000001
26,181,2.600000000000001
27,103,2.700000000000001
27,157,2.700000000000001
27,165,2.700000000000001
27,166,2.700000000000001
27,167,2.700000000000001
27,170,2.700000000000001
27,172,2.700000000000001
27,173,2.700000000000001
27,174,2.700000000000001
27,176,2.700000000000001
27,177,2.700000000000001
27,178,2.700000000000001
27,179,2.700000000000001
27,181,2.700000000000001
28,103,2.800000000000001
28,157,2.800000000000001
28,165,2.800000000000001
28,166,2.800000000000001
28,167,2.800000000000001
28,170,2.800000000000001
28,172,2.800000000000001
28,173,2.800000000000001
28,174,2.800000000000001
28,176,2.800000000000001
28,177,2.800000000000001
28,178,2.800000000000001
28,179,2.800000000000001
28,181,2.800000000000001
29,103,2.9000000000000012
29,157,2.9000000000000012
29,165,2.9000000000000012
29,166,2.9000000000000012
29,167,2.9000000000000012
29,170,2.9000000000000012
29,172,2.9000000000000012
29,173,2.9000000000000012
29,174,2.9000000000000012
29,176,2.9000000000000012
29,177,2.9000000000000012
29,178,2.9000000000000012
29,179,2.9000000000000012
29,181,2.9000000000000012
30,103,3.0000000000000013
30,157,3.0000000000000013
30,165,3.0000000000000013
30,166,3.0000000000000013
30,167,3.0000000000000013
30,170,3.0000000000000013
30,172,3.0000000000000013
30,173,3.0000000000000013
30,174,3.0000000000000013
30,176,3.0000000000000013
30,177,3.0000000000000013
30,178,3.0000000000000013
30,179,3.0000000000000013
30,181,3.0000000000000013
31,103,3.1000000000000014
31,157,3.1000000000000014
31,165,3.1000000000000014
31,166,3.1000000000000014
31,167,3.1000000000000014
31,170,3.1000000000000014
31,172,3.1000000000000014
31,173,3.1000000000000014
31,174,3.1000000000000014
31,176,3.1000000000000014
31,177,3.1000000000000014
31,178,3.1000000000000014
31,179,3.1000000000000014
31,181,3.1000000000000014
32,103,3.2000000000000015
32,157,3.2000000000000015
32,165,3.2000000000000015
32,166,3.2000000000000015
32,167,3.2000000000000015
32,170,3.2000000000000015
32,172,3.2000000000000015
32,173,3.2000000000000015
32,174,3.2000000000000015
32,176,3.2000000000000015
32,177,3.2000000000000015
32,178,3.2000000000000015
32,179,3.2000000000000015
32,181,3.2000000000000015
33,103,3.3000000000000016
33,157,3.3000000000000016
33,166,3.3000000000000016
33,170,3.3000000000000016
33,173,3.3000000000000016
33,176,3.3000000000000016
33,177,3.3000000000000016
33,178,3.3000000000000016
33,181,3.3000000000000016
34,103,3.4000000000000017
34,157,3.4000000000000017
34,170,3.4000000000000017
34,176,3.4000000000000017
34,177,3.4000000000000017
34,178,3.4000000000000017
35,103,3.5000000000000018
35,157,3.5000000000000018
35,170,3.5000000000000018
35,176,3.5000000000000018
35,177,3.5000000000000018
35,178,3.5000000000000018
36,103,3.600000000000002
36,157,3.600000000000002
36,170,3.600000000000002
36,176,3.600000000000002
36,177,3.600000000000002
36,178,3.600000000000002
37,103,3.700000000000002
37,157,3.700000000000002
37,170,3.700000000000002
37,176,3.700000000000002
37,177,3.700000000000002
37,178,3.700000000000002
38,103,3.800000000000002
38,157,3.800000000000002
38,170,3.800000000000002
38,176,3.800000000000002
38,177,3.800000000000002
38,178,3.800000000000002
39,103,3.900000000000002
39,157,3.900000000000002
39,170,3.900000000000002
39,176,3.900000000000002
39,177,3.900000000000002
39,178,3.900000000000002
40,103,4.000000000000002
40,157,4.000000000000002
40,170,4.000000000000002
40,176,4.000000000000002
40,177,4.000000000000002
40,178,4.000000000000002
41,103,4.100000000000001
41,157,4.100000000000001
41,170,4.100000000000001
41,176,4.100000000000001
41,177,4.100000000000001
41,178,4.100000000000001
42,103,4.200000000000001
42,157,4.200000000000001
42,170,4.200000000000001
42,176,4.200000000000001
42,177,4.200000000000001
42,178,4.200000000000001
43,103,4.300000000000001
43,157,4.300000000000001
43,170,4.300000000000001
43,176,4.300000000000001
43,177,4.300000000000001
43,178,4.300000000000001
44,103,4.4
44,157,4.4
44,170,4.4
44,176,4.4
44,177,4.4
44,178,4.4
45,103,4.5
45,157,4.5
45,170,4.5
45,176,4.5
45,177,4.5
45,178,4.5
46,103,4.6
46,157,4.6
46,170,4.6
46,176,4.6
46,177,4.6
46,178,4.6
47,103,4.699999999999999
47,157,4.699999999999999
47,170,4.699999999999999
47,176,4.699999999999999
47,177,4.699999999999999
47,178,4.699999999999999
48,103,4.799999999999999
48,157,4.799999999999999
48,170,4.799999999999999
48,176,4.799999999999999
48,177,4.799999999999999
48,178,4.799999999999999
49,103,4.899999999999999
49,157,4.899999999999999
49,170,4.899999999999999
49,176,4.899999999999999
49,177,4.899999999999999
49,178,4.899999999999999
50,103,4.999999999999998
50,157,4.999999999999998
50,170,4.999999999999998
50,176,4.999999999999998
50,177,4.999999999999998
50,178,4.999999999999998
51,103,5.099999999999998
51,157,5.099999999999998
51,170,5.099999999999998
51,176,5.099999999999998
51,177,5.099999999999998
51,178,5.099999999999998
52,103,5.1999999999999975
52,157,5.1999999999999975
52,170,5.1999999999999975
52,176,5.1999999999999975
52,177,5.1999999999999975
52,178,5.1999999999999975
53,103,5.299999999999997
53,157,5.299999999999997
53,170,5.299999999999997
53,176,5.299999999999997
53,177,5.299999999999997
53,178,5.299999999999997
54,103,5.399999999999997
54,157,5.399999999999997
54,170,5.399999999999997
54,176,5.399999999999997
54,177,5.399999999999997
54,178,5.399999999999997
55,103,5.4999999999999964
55,157,5.4999999999999964
55,170,5.4999999999999964
55,176,5.4999999999999964
55,177,5.4999999999999964
55,178,5.4999999999999964
56,103,5.599999999999996
56,157,5.599999999999996
56,170,5.599999999999996
56,176,5.599999999999996
56,177,5.599999999999996
56,178,5.599999999999996
57,103,5.699999999999996
57,157,5.699999999999996
57,170,5.699999999999996
57,176,5.699999999999996
57,177,5.699999999999996
57,178,5.699999999999996
58,103,5.799999999999995
58,157,5.799999999999995
58,170,5.799999999999995
58,176,5.799999999999995
58,177,5.799999999999995
58,178,5.799999999999995
59,103,5.899999999999995
59,157,5.899999999999995
59,170,5.899999999999995
59,176,5.899999999999995
59,177,5.899999999999995
59,178,5.899999999999995
60,103,5.999999999999995
60,157,5.999999999999995
60,170,5.999999999999995
60,176,5.999999999999995
60,177,5.999999999999995
60,178,5.999999999999995
61,103,6.099999999999994
61,157,6.099999999999994
61,170,6.099999999999994
61,176,6.099999999999994
61,177,6.099999999999994
61,178,6.099999999999994
62,103,6.199999999999994
62,157,6.199999999999994
62,170,6.199999999999994
62,176,6.199999999999994
62,177,6.199999999999994
62,178,6.199999999999994
63,103,6.299999999999994
63,170,6.299999999999994
63,177,6.299999999999994
63,178,6.299999999999994
64,103,6.399999999999993
64,170,6.399999999999993
64,178,6.399999999999993
65,103,6.499999999999993
65,170,6.499999999999993
65,178,6.499999999999993
66,103,6.5999999999999925
66,170,6.5999999999999925
66,178,6.5999999999999925
67,103,6.699999999999992
67,170,6.699999999999992
67,178,6.699999999999992
68,103,6.799999999999992
68,178,6.799999999999992
69,103,6.8999999999999915
69,178,6.8999999999999915
70,103,6.999999999999991
70,178,6.999999999999991
71,103,7.099999999999991
71,178,7.099999999999991
72,103,7.19999999999999
72,178,7.19999999999999
73,103,7.29999999999999
74,103,7.39999999999999
75,103,7.499999999999989
76,103,12.599999999999989
77,103,12.699999999999989
78,103,12.799999999999988
79,103,12.899999999999988
80,103,12.999999999999988
81,103,13.099999999999987
82,103,13.199999999999987
83,103,13.299999999999986
84,103,13.399999999999986
85,103,13.499999999999986
86,103,13.599999999999985
87,103,13.699999999999985
88,103,13.799999999999985
89,103,13.899999999999984
90,103,13.999999999999984
91,103,14.099999999999984
92,103,14.199999999999983
93,103,14.299999999999983
94,103,14.399999999999983
95,103,14.499999999999982
96,103,14.599999999999982
97,103,14.699999999999982
98,103,14.799999999999981
99,103,14.89999999999998
100,103,14.99999999999998
101,103,15.09999999999998
102,103,15.19999999999998
103,103,15.29999999999998
104,103,15.399999999999979
105,103,15.499999999999979
106,103,15.599999999999978
107,103,15.699999999999978
108,103,15.799999999999978
109,103,15.899999999999977
110,103,15.999999999999977
111,103,16.099999999999977
112,103,16.199999999999978
113,103,16.29999999999998
114,103,16.39999999999998
115,103,16.499999999999982
116,103,16.599999999999984
117,103,16.699999999999985
118,103,16.799999999999986
119,103,16.899999999999988
120,103,16.99999999999999
121,103,17.09999999999999
122,103,17.199999999999992
123,103,17.299999999999994
124,103,17.399999999999995
125,103,17.499999999999996
126,103,17.599999999999998
127,103,17.7
128,103,17.8
129,103,17.900000000000002
130,103,18.000000000000004
131,103,18.100000000000005
132,103,18.200000000000006
133,103,18.300000000000008
134,103,18.40000000000001
135,103,18.50000000000001
136,103,18.600000000000012
137,103,18.700000000000014
138,103,18.800000000000015
139,103,18.900000000000016
140,103,19.000000000000018
141,103,19.10000000000002
142,103,19.20000000000002
143,103,19.300000000000022
144,103,19.400000000000023
145,103,19.500000000000025
146,103,19.600000000000026
147,103,19.700000000000028
148,103,19.80000000000003
149,103,19.90000000000003
150,103,20.000000000000032
151,103,20.100000000000033
152,103,25.200000000000035
153,103,25.300000000000036
154,103,25.400000000000038
155,103,25.50000000000004
156,103,25.60000000000004
157,103,25.700000000000042
158,103,25.800000000000043
159,103,25.900000000000045
160,103,26.000000000000046
161,103,26.100000000000048
162,103,26.20000000000005
163,103,26.30000000000005
164,103,26.400000000000052
165,103,26.500000000000053
166,103,26.600000000000055
167,103,26.700000000000056
168,103,26.800000000000058
169,103,26.90000000000006
170,103,27.00000000000006
171,103,27.100000000000062
172,103,27.200000000000063
173,103,27.300000000000065
174,103,27.400000000000066
175,103,27.500000000000068
176,103,27.60000000000007
177,103,27.70000000000007
178,103,27.80000000000007
179,103,27.900000000000073
180,103,28.000000000000075
181,103,28.100000000000076
182,103,28.200000000000077
183,103,28.30000000000008
184,103,28.40000000000008
185,103,28.50000000000008
186,103,28.600000000000083
187,103,28.700000000000085
188,103,28.800000000000086
189,103,28.900000000000087
190,103,29.00000000000009
191,103,29.10000000000009
192,103,29.20000000000009
193,103,29.300000000000093
194,103,29.400000000000095
195,103,29.500000000000096
196,103,29.600000000000097
197,103,29.7000000000001
198,103,29.8000000000001
199,103,29.9000000000001
200,103,30.000000000000103
201,103,30.100000000000104
202,103,30.200000000000106
203,103,30.300000000000107
204,103,30.40000000000011
205,103,30.50000000000011
206,103,30.60000000000011
207,103,30.700000000000113
208,103,30.800000000000114
209,103,30.900000000000116
210,103,31.000000000000117
211,103,31.10000000000012
212,103,31.20000000000012
213,103,31.30000000000012
214,103,31.400000000000123
215,103,31.500000000000124
216,103,31.600000000000126
217,103,31.700000000000127
218,103,31.80000000000013
219,103,31.90000000000013
220,103,32.00000000000013
221,103,32.10000000000013
222,103,32.20000000000013
223,103,32.30000000000013
224,103,32.400000000000134
225,103,32.500000000000135
226,103,32.600000000000136
227,103,32.70000000000014
228,103,37.80000000000014
229,103,37.90000000000014
230,103,38.00000000000014
231,103,38.10000000000014
232,103,38.200000000000145
233,103,38.300000000000146
234,103,38.40000000000015
235,103,38.50000000000015
236,103,38.60000000000015
237,103,38.70000000000015
238,103,38.80000000000015
239,103,38.900000000000155
240,103,39.000000000000156
241,103,39.10000000000016
242,103,39.20000000000016
243,103,39.30000000000016
244,103,39.40000000000016
245,103,39.50000000000016
246,103,39.600000000000165
247,103,39.700000000000166
248,103,39.80000000000017
249,103,39.90000000000017
250,103,40.00000000000017
251,103,40.10000000000017
252,103,40.20000000000017
253,103,40.300000000000175
254,103,40.400000000000176
255,103,40.50000000000018
256,103,40.60000000000018
257,103,40.70000000000018
258,103,40.80000000000018
259,103,40.90000000000018
260,103,41.000000000000185
261,103,41.100000000000186
262,103,41.20000000000019
263,103,41.30000000000019
264,103,41.40000000000019
265,103,41.50000000000019
266,103,41.60000000000019
267,103,41.700000000000195
268,103,41.800000000000196
269,103,41.9000000000002
270,103,42.0000000000002
271,103,42.1000000000002
272,103,42.2000000000002
273,103,42.3000000000002
274,103,42.400000000000205
275,103,42.500000000000206
276,103,42.60000000000021
277,103,42.70000000000021
278,103,42.80000000000021
279,103,42.90000000000021
280,103,43.00000000000021
281,103,43.100000000000215
282,103,43.200000000000216
283,103,43.30000000000022
284,103,43.40000000000022
285,103,43.50000000000022
286,103,43.60000000000022
287,103,43.70000000000022
288,103,43.800000000000225
289,103,43.900000000000226
290,103,44.00000000000023
291,103,44.10000000000023
292,103,44.20000000000023
293,103,44.30000000000023
294,103,44.40000000000023
295,103,44.500000000000234
296,103,44.600000000000236
297,103,44.70000000000024
298,103,44.80000000000024
299,103,44.90000000000024
300,103,45.00000000000024
301,103,45.10000000000024
302,103,45.200000000000244
303,103,45.300000000000246
304,103,50.40000000000025
305,103,50.50000000000025
306,103,50.60000000000025
307,103,50.70000000000025
308,103,50.80000000000025
309,103,50.900000000000254
310,103,51.000000000000256
311,103,51.10000000000026
312,103,51.20000000000026
313,103,51.30000000000026
314,103,51.40000000000026
315,103,51.50000000000026
316,103,51.600000000000264
317,103,51.700000000000266
318,103,51.80000000000027
319,103,51.90000000000027
320,103,52.00000000000027
321,103,52.10000000000027
322,103,52.20000000000027
323,103,52.300000000000274
324,103,52.400000000000276
325,103,52.50000000000028
326,103,52.60000000000028
327,103,52.70000000000028
328,103,52.80000000000028
329,103,52.90000000000028
330,103,53.000000000000284
331,103,53.100000000000286
332,103,53.20000000000029
333,103,53.30000000000029
334,103,53.40000000000029
335,103,53.50000000000029
336,103,53.60000000000029
337,103,53.700000000000294
338,103,53.800000000000296
339,103,53.9000000000003
340,103,54.0000000000003
341,103,54.1000000000003
342,103,54.2000000000003
343,103,54.3000000000003
344,103,54.400000000000304
345,103,54.500000000000306
346,103,54.60000000000031
347,103,54.70000000000031
348,103,54.80000000000031
349,103,54.90000000000031
350,103,55.00000000000031
351,103,55.100000000000314
352,103,55.200000000000315
353,103,55.30000000000032
354,103,55.40000000000032
355,103,55.50000000000032
356,103,55.60000000000032
357,103,55.70000000000032
358,103,55.800000000000324
359,103,55.900000000000325
360,103,56.00000000000033
361,103,56.10000000000033
362,103,56.20000000000033
363,103,56.30000000000033
364,103,56.40000000000033
365,103,56.500000000000334
366,103,56.600000000000335
367,103,56.70000000000034
368,103,56.80000000000034
369,103,56.90000000000034
370,103,57.00000000000034
371,103,57.10000000000034
372,103,57.200000000000344
373,103,57.300000000000345
374,103,57.40000000000035
375,103,57.50000000000035
376,103,57.60000000000035
377,103,57.70000000000035
378,103,57.80000000000035
379,103,57.900000000000354
380,103,63.000000000000355
381,103,63.10000000000036
382,103,63.20000000000036
383,103,63.30000000000036
384,103,63.40000000000036
385,103,63.50000000000036
386,103,63.600000000000364
387,103,63.700000000000365
388,103,63.80000000000037
389,103,63.90000000000037
390,103,64.00000000000037
391,103,64.10000000000036
392,103,64.20000000000036
393,103,64.30000000000035
394,103,64.40000000000035
395,103,64.50000000000034
396,103,64.60000000000034
397,103,64.70000000000033
398,103,64.80000000000032
399,103,64.90000000000032
400,103,65.00000000000031
401,103,65.1000000000003
402,103,65.2000000000003
403,103,65.3000000000003
404,103,65.40000000000029
405,103,65.50000000000028
406,103,65.60000000000028
407,103,65.70000000000027
408,103,65.80000000000027
409,103,65.90000000000026
410,103,66.00000000000026
411,103,66.10000000000025
412,103,66.20000000000024
413,103,66.30000000000024
414,103,66.40000000000023
415,103,66.50000000000023
416,103,66.60000000000022
417,103,66.70000000000022
418,103,66.80000000000021
419,103,66.9000000000002
420,103,67.0000000000002
421,103,67.1000000000002
422,103,67.20000000000019
423,103,67.30000000000018
424,103,67.40000000000018
425,103,67.50000000000017
426,103,67.60000000000016
427,103,67.70000000000016
428,103,67.80000000000015
429,103,67.90000000000015
430,103,68.00000000000014
431,103,68.10000000000014
432,103,68.20000000000013
433,103,68.30000000000013
434,103,68.40000000000012
435,103,68.50000000000011
436,103,68.60000000000011
437,103,68.7000000000001
438,103,68.8000000000001
439,103,68.90000000000009
440,103,69.00000000000009
441,103,69.10000000000008
442,103,69.20000000000007
443,103,69.30000000000007
444,103,69.40000000000006
445,103,69.50000000000006
446,103,69.60000000000005
447,103,69.70000000000005
448,103,69.80000000000004
449,103,69.90000000000003
450,103,70.00000000000003
451,103,70.10000000000002
452,103,70.20000000000002
453,103,70.30000000000001
454,103,70.4
455,103,70.5
456,103,75.6
